# SYNTHETIC DEMO DATA - randomly generated, NOT from the real Kaggle dataset.
# Generated by scripts/generate_synthetic_data.py (fixed seed=42). See that file's
# header for details and calibration notes.
SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DEBT_SUM_SUM,HAS_BUREAU_HISTORY,PREV_APP_COUNT,PREV_APP_APPROVAL_RATE,PREV_APP_REFUSED_COUNT,HAS_PREV_APPLICATION,INSTALL_LATE_COUNT
903280,0,Cash loans,F,1,260700.0,1163500.0,48221.0,Secondary / secondary special,Single / not married,Laborers,-24773,-2967,4,3,57800.0,True,3,0.862,1,True,0
903281,0,Cash loans,M,0,93700.0,180600.0,16031.4,Higher education,Married,,-21830,-463,5,1,65700.0,True,6,0.779,1,True,1
903282,0,Cash loans,F,0,186400.0,355100.0,10396.2,Higher education,Civil marriage,Sales staff,-9833,-2541,5,3,624800.0,True,1,0.408,0,True,0
903283,0,Cash loans,F,0,469700.0,2024100.0,94356.8,Secondary / secondary special,Single / not married,Laborers,-24258,-5398,5,4,210500.0,True,2,0.886,0,True,0
903284,1,Cash loans,F,1,68100.0,219800.0,9410.9,Secondary / secondary special,Married,Sales staff,-21943,-4341,6,0,44500.0,True,4,0.665,2,True,1
903285,0,Cash loans,M,1,89200.0,448200.0,12259.3,Secondary / secondary special,Married,,-11384,-172,7,3,232900.0,True,0,0.0,0,False,0
903286,0,Cash loans,M,1,396900.0,1066300.0,48716.6,Secondary / secondary special,Married,,-10559,-545,4,0,95300.0,True,0,0.0,0,False,0
903287,0,Cash loans,F,0,130900.0,451700.0,18623.0,Secondary / secondary special,Single / not married,Laborers,-24070,-72,5,2,1144300.0,True,4,0.605,0,True,0
903288,0,Cash loans,F,0,148200.0,565800.0,29995.3,Secondary / secondary special,Married,,-10392,-3822,6,4,75000.0,True,6,0.791,1,True,0
903289,0,Cash loans,F,0,118600.0,680800.0,19899.7,Higher education,Married,Laborers,-21279,-752,5,1,87100.0,True,5,0.688,1,True,2
903290,0,Cash loans,F,2,320100.0,490700.0,21254.6,Secondary / secondary special,Married,Laborers,-14765,-1242,4,2,108300.0,True,3,0.727,0,True,0
903291,0,Revolving loans,M,1,62500.0,154800.0,6329.4,Incomplete higher,Married,Cooking staff,-20346,-4779,5,1,44500.0,True,1,0.708,1,True,1
903292,0,Cash loans,F,1,259900.0,497500.0,20084.1,Secondary / secondary special,Married,,-9274,-1183,5,2,249700.0,True,1,0.765,0,True,0
903293,0,Cash loans,M,0,66900.0,398800.0,13164.0,Secondary / secondary special,Married,,-20368,-1515,4,0,157900.0,True,3,0.493,1,True,1
903294,0,Cash loans,F,0,64000.0,134100.0,5110.1,Secondary / secondary special,Married,Drivers,-16633,-739,4,3,218000.0,True,3,0.755,1,True,0
903295,0,Cash loans,M,0,81300.0,423100.0,18361.3,Higher education,Single / not married,,-23439,-3626,5,1,154800.0,True,2,0.597,0,True,1
903296,0,Cash loans,M,1,131300.0,504200.0,17008.5,Secondary / secondary special,Married,Laborers,-10965,-3562,0,0,0.0,False,0,0.0,0,False,1
903297,0,Cash loans,F,0,98000.0,492100.0,16896.2,Secondary / secondary special,Married,Drivers,-9580,-2024,4,1,893500.0,True,2,0.713,1,True,0
903298,0,Cash loans,F,1,95100.0,271800.0,8679.8,Secondary / secondary special,Civil marriage,,-11102,-274,1,1,274600.0,True,5,0.664,0,True,0
903299,0,Cash loans,M,0,88000.0,320300.0,13296.9,Secondary / secondary special,Married,Cleaning staff,-9041,-651,2,1,20800.0,True,0,0.0,0,False,0
903300,0,Cash loans,M,0,88800.0,524000.0,13293.5,Higher education,Married,Laborers,-24837,-295,4,2,211500.0,True,2,0.668,0,True,0
903301,0,Cash loans,F,0,87800.0,169300.0,6209.8,Higher education,Married,Drivers,-9817,-3247,0,0,0.0,False,4,0.876,1,True,1
903302,0,Cash loans,M,1,157400.0,675700.0,19909.0,Secondary / secondary special,Married,Security staff,-11183,-2418,6,3,11700.0,True,2,0.454,0,True,0
903303,0,Cash loans,M,0,101900.0,592300.0,24705.5,Secondary / secondary special,Married,Accountants,-21850,-2618,2,2,41700.0,True,2,0.575,0,True,3
903304,0,Cash loans,F,0,36900.0,76400.0,3799.1,Higher education,Widow,,-11988,-5418,0,0,0.0,False,5,0.857,1,True,0
903305,0,Cash loans,F,0,137400.0,725500.0,28195.5,Secondary / secondary special,Married,Sales staff,-11559,-2300,8,4,436400.0,True,1,0.884,1,True,0
903306,0,Cash loans,F,0,203600.0,558400.0,20441.2,Higher education,Married,Laborers,-19443,-82,6,2,181400.0,True,2,0.921,1,True,0
903307,0,Revolving loans,F,0,121800.0,292700.0,15197.0,Secondary / secondary special,Married,Sales staff,-14651,-1789,3,1,242600.0,True,2,0.666,0,True,0
903308,0,Cash loans,M,1,74500.0,167600.0,5136.6,Higher education,Single / not married,Drivers,-22302,-2107,2,1,677200.0,True,2,0.813,0,True,1
903309,1,Cash loans,M,1,203200.0,977500.0,42812.7,Higher education,Married,Laborers,-18847,-3636,5,2,85200.0,True,4,0.77,0,True,0
903310,0,Cash loans,F,1,70500.0,117100.0,3927.3,Secondary / secondary special,Civil marriage,Laborers,-12714,-2842,3,1,53200.0,True,1,0.502,0,True,0
903311,0,Cash loans,F,1,119200.0,404400.0,21692.0,Higher education,Married,Core staff,-18140,-578,0,0,0.0,False,4,0.846,2,True,0
903312,0,Cash loans,F,0,138500.0,642100.0,26178.0,Secondary / secondary special,Civil marriage,,-22845,-1036,0,0,0.0,False,2,0.517,0,True,0
903313,0,Cash loans,F,0,240100.0,511000.0,24837.2,Secondary / secondary special,Separated,Core staff,-14050,-250,5,1,212100.0,True,1,0.887,0,True,0
903314,0,Cash loans,M,2,186900.0,468800.0,20773.8,Secondary / secondary special,Married,,-20567,-220,2,1,350800.0,True,4,0.694,1,True,2
903315,0,Cash loans,F,0,157700.0,344800.0,11387.7,Secondary / secondary special,Widow,Core staff,-14950,-1650,4,2,937100.0,True,5,0.486,1,True,1
903316,0,Cash loans,F,0,222900.0,360500.0,24533.6,Secondary / secondary special,Separated,,-17179,-1162,5,1,183800.0,True,4,0.58,0,True,0
903317,0,Cash loans,F,0,78500.0,279000.0,16068.5,Secondary / secondary special,Married,Drivers,-20519,-387,1,0,37800.0,True,5,0.659,1,True,0
903318,1,Cash loans,M,0,308500.0,1152400.0,55421.9,Incomplete higher,Married,,-8725,-948,2,0,64200.0,True,0,0.0,0,False,1
903319,0,Cash loans,F,0,30200.0,173800.0,9552.6,Secondary / secondary special,Single / not married,Core staff,-15635,-1728,7,3,174500.0,True,3,0.702,1,True,1
903320,0,Cash loans,F,1,285900.0,1365600.0,89638.6,Secondary / secondary special,Civil marriage,Sales staff,-9333,-764,2,2,742500.0,True,4,0.817,0,True,0
903321,0,Cash loans,M,0,91900.0,539100.0,15622.0,Secondary / secondary special,Single / not married,Laborers,-20367,-2349,3,0,308000.0,True,3,0.68,0,True,1
903322,0,Cash loans,M,0,169300.0,830600.0,55853.6,Secondary / secondary special,Single / not married,Core staff,-18313,-5087,3,2,56400.0,True,6,0.505,2,True,0
903323,0,Cash loans,M,0,288800.0,1705200.0,58293.8,Higher education,Married,High skill tech staff,-13392,-6822,6,3,73300.0,True,6,0.866,2,True,0
903324,0,Cash loans,F,0,185300.0,484900.0,20600.8,Secondary / secondary special,Civil marriage,,-9001,-227,10,7,108700.0,True,0,0.0,0,False,0
903325,0,Cash loans,F,0,168700.0,380300.0,25517.1,Secondary / secondary special,Married,Core staff,-23885,-5959,3,0,162700.0,True,5,0.791,1,True,0
903326,0,Cash loans,F,0,215900.0,704000.0,37258.7,Secondary / secondary special,Single / not married,Laborers,-13183,-619,7,5,111200.0,True,4,0.631,0,True,1
903327,0,Cash loans,F,0,66800.0,248000.0,18670.0,Academic degree,Married,Core staff,-12489,-4890,4,2,57300.0,True,0,0.0,0,False,0
903328,1,Cash loans,F,1,72000.0,375200.0,29140.7,Secondary / secondary special,Single / not married,Accountants,-9434,-2864,5,3,65600.0,True,3,0.405,1,True,1
903329,0,Cash loans,F,0,160300.0,631000.0,30384.3,Higher education,Civil marriage,Core staff,-17780,-4897,2,1,138300.0,True,2,0.843,0,True,0
903330,0,Cash loans,F,2,126800.0,733700.0,22468.9,Secondary / secondary special,Married,,-12319,-5749,3,1,188900.0,True,2,0.621,0,True,2
903331,0,Cash loans,M,0,119700.0,335000.0,15275.4,Higher education,Civil marriage,Laborers,-22431,-2291,0,0,0.0,False,1,0.72,1,True,0
903332,0,Cash loans,M,1,260000.0,1067300.0,39430.8,Secondary / secondary special,Civil marriage,Sales staff,-19627,-309,5,2,213600.0,True,2,0.647,0,True,0
903333,0,Cash loans,F,0,249000.0,1103700.0,79724.3,Higher education,Married,,-7733,-89,5,1,1104800.0,True,1,0.771,0,True,1
903334,0,Cash loans,F,2,88300.0,194400.0,5334.6,Secondary / secondary special,Married,Core staff,-17575,-2960,3,0,188300.0,True,2,0.892,1,True,1
903335,0,Cash loans,F,1,174700.0,879600.0,44175.0,Secondary / secondary special,Married,Managers,-11726,-1613,2,2,202500.0,True,2,0.74,1,True,0
903336,1,Cash loans,F,1,64000.0,280100.0,17864.2,Secondary / secondary special,Married,Drivers,-7934,-183,4,3,33200.0,True,0,0.0,0,False,0
903337,0,Cash loans,F,0,63300.0,149600.0,7259.4,Secondary / secondary special,Civil marriage,,-18516,-735,7,1,337400.0,True,2,0.794,1,True,0
903338,0,Cash loans,M,0,89600.0,301100.0,7703.0,Secondary / secondary special,Married,Managers,-11255,-4685,0,0,0.0,False,2,0.935,0,True,0
903339,0,Cash loans,M,0,136300.0,597500.0,20674.8,Secondary / secondary special,Single / not married,Laborers,-23426,-87,6,2,487000.0,True,2,0.817,0,True,0
903340,0,Cash loans,M,1,101000.0,484800.0,35567.3,Higher education,Married,,-17710,-4279,6,2,1088300.0,True,0,0.0,0,False,1
903341,0,Cash loans,F,1,175400.0,592500.0,39877.3,Secondary / secondary special,Married,Sales staff,-11329,-1256,5,1,71200.0,True,5,0.488,0,True,1
903342,0,Cash loans,M,0,138900.0,659900.0,20069.2,Secondary / secondary special,Married,Sales staff,-24819,-1769,5,3,73700.0,True,3,0.886,1,True,1
903343,0,Cash loans,M,0,244400.0,653300.0,18475.0,Secondary / secondary special,Married,Laborers,-17238,-1372,6,5,269600.0,True,1,0.382,0,True,0
903344,0,Cash loans,F,1,183900.0,528300.0,42354.5,Higher education,Civil marriage,High skill tech staff,-10564,-3152,5,2,37100.0,True,3,0.49,1,True,0
903345,0,Cash loans,F,1,83300.0,129400.0,6878.0,Secondary / secondary special,Married,,-16727,-4200,3,2,167300.0,True,4,0.736,1,True,0
903346,0,Cash loans,F,0,219600.0,811200.0,71048.7,Secondary / secondary special,Married,Laborers,-24472,-312,5,1,109100.0,True,3,0.593,0,True,0
903347,0,Cash loans,F,0,91000.0,213600.0,15559.2,Secondary / secondary special,Single / not married,,-15097,-1421,3,2,137300.0,True,1,0.949,0,True,0
903348,1,Cash loans,M,1,172000.0,724000.0,51223.2,Higher education,Married,,-15117,-3726,4,0,16300.0,True,2,0.341,0,True,3
903349,0,Cash loans,M,1,109500.0,640100.0,27691.1,Secondary / secondary special,Single / not married,Laborers,-15743,-1924,3,1,261900.0,True,2,0.798,1,True,0
903350,0,Revolving loans,M,0,271400.0,1628000.0,156840.1,Secondary / secondary special,Married,Managers,-12572,-2456,3,1,2239700.0,True,2,0.834,0,True,0
903351,1,Cash loans,F,0,201800.0,642700.0,20469.6,Higher education,Single / not married,Sales staff,-10499,-1918,3,0,95100.0,True,2,0.912,0,True,1
903352,0,Cash loans,F,0,99000.0,475300.0,21507.9,Secondary / secondary special,Married,Laborers,-17807,-1187,3,0,30800.0,True,3,0.792,0,True,1
903353,1,Cash loans,F,0,115400.0,672000.0,30492.2,Higher education,Single / not married,Laborers,-23331,-1992,5,1,361500.0,True,0,0.0,0,False,0
903354,0,Cash loans,F,0,717900.0,2767800.0,71228.2,Higher education,Married,Laborers,-20554,-786,7,3,57700.0,True,3,0.758,0,True,0
903355,0,Cash loans,M,0,74500.0,223700.0,11222.4,Higher education,Married,,-9350,-2780,5,1,155100.0,True,5,0.837,0,True,0
903356,0,Cash loans,F,0,97700.0,215000.0,19132.2,Secondary / secondary special,Married,Core staff,-14687,-3531,2,0,68700.0,True,2,0.771,0,True,1
903357,0,Cash loans,F,0,100100.0,229500.0,10363.2,Secondary / secondary special,Married,High skill tech staff,-7757,-349,3,0,31100.0,True,4,0.535,2,True,1
903358,0,Cash loans,F,0,78400.0,418900.0,17445.8,Secondary / secondary special,Married,Drivers,-13060,-2241,4,0,211100.0,True,3,0.64,1,True,0
903359,0,Cash loans,M,0,82700.0,220400.0,9139.2,Secondary / secondary special,Married,,-19392,-427,3,1,70200.0,True,3,0.582,1,True,0
903360,0,Cash loans,F,0,132600.0,360400.0,15071.9,Secondary / secondary special,Married,Laborers,-12749,-2725,1,0,25800.0,True,3,0.917,0,True,0
903361,0,Cash loans,F,0,177700.0,863600.0,43118.4,Secondary / secondary special,Married,Sales staff,-22391,-1063,6,3,206900.0,True,2,0.433,0,True,0
903362,0,Cash loans,M,0,63100.0,332300.0,12593.8,Secondary / secondary special,Married,Drivers,-16028,-9363,6,1,3533800.0,True,1,0.484,0,True,1
903363,0,Cash loans,F,0,109000.0,265700.0,7355.9,Secondary / secondary special,Civil marriage,,-19388,-1821,3,0,459200.0,True,4,0.099,1,True,0
903364,0,Cash loans,F,0,93700.0,430900.0,20767.4,Secondary / secondary special,Separated,,-23150,-70,4,1,143800.0,True,1,0.382,0,True,0
903365,0,Cash loans,F,0,78000.0,273800.0,10510.4,Secondary / secondary special,Married,Cooking staff,-19627,-1477,1,0,4217800.0,True,4,0.741,0,True,0
903366,0,Cash loans,F,0,230300.0,632300.0,17848.3,Secondary / secondary special,Married,,-23386,-3378,4,0,21700.0,True,4,0.896,1,True,1
903367,0,Cash loans,F,1,95500.0,366800.0,16704.7,Secondary / secondary special,Married,Low-skill Laborers,-21822,-478,3,2,282400.0,True,5,0.808,2,True,1
903368,0,Revolving loans,F,0,70600.0,352900.0,25047.4,Secondary / secondary special,Civil marriage,Core staff,-17599,-1382,5,1,1125800.0,True,3,0.58,2,True,1
903369,0,Cash loans,F,0,217400.0,423400.0,18429.6,Higher education,Separated,Sales staff,-12872,-116,3,1,48900.0,True,0,0.0,0,False,0
903370,0,Cash loans,F,0,261700.0,476300.0,18947.7,Higher education,Married,,-12888,-2240,4,1,209000.0,True,0,0.0,0,False,1
903371,0,Cash loans,F,0,157700.0,883600.0,24505.3,Higher education,Married,Accountants,-23000,-583,0,0,0.0,False,4,0.629,0,True,1
903372,0,Cash loans,F,1,87500.0,510600.0,14346.8,Incomplete higher,Married,,-8609,-137,6,2,103300.0,True,4,0.857,0,True,0
903373,0,Cash loans,M,0,121900.0,472800.0,14303.5,Secondary / secondary special,Married,Laborers,-24158,-3725,5,1,235500.0,True,3,0.693,0,True,0
903374,0,Cash loans,M,2,100900.0,216600.0,10083.7,Secondary / secondary special,Married,,-13395,-6825,4,1,21500.0,True,2,0.601,1,True,0
903375,1,Revolving loans,M,1,136600.0,253200.0,13830.0,Higher education,Single / not married,,-20610,-14040,5,2,49600.0,True,2,0.722,0,True,1
903376,1,Cash loans,M,1,200300.0,441100.0,18977.6,Higher education,Married,Managers,-13447,-494,6,3,156400.0,True,3,0.49,0,True,0
903377,0,Cash loans,F,1,138200.0,383100.0,19558.2,Secondary / secondary special,Married,,-24366,-3649,5,1,21800.0,True,2,0.461,0,True,0
903378,0,Cash loans,F,0,139800.0,639900.0,16242.1,Incomplete higher,Single / not married,Core staff,-8304,-1699,0,0,0.0,False,0,0.0,0,False,0
903379,0,Cash loans,F,0,108300.0,216200.0,17251.3,Higher education,Single / not married,Managers,-13855,-532,7,2,28100.0,True,2,0.852,0,True,0
903380,0,Cash loans,M,0,195200.0,413100.0,16409.7,Higher education,Married,Sales staff,-22862,-2572,0,0,0.0,False,3,0.84,0,True,2
903381,0,Cash loans,F,0,168300.0,792500.0,36819.6,Secondary / secondary special,Single / not married,Core staff,-12466,-3603,8,3,413300.0,True,2,0.776,0,True,1
903382,0,Cash loans,M,0,55800.0,148300.0,4470.6,Secondary / secondary special,Married,,-12493,-3158,0,0,0.0,False,3,0.582,0,True,0
903383,0,Cash loans,F,0,57400.0,141900.0,5087.5,Secondary / secondary special,Married,High skill tech staff,-23411,-456,0,0,0.0,False,0,0.0,0,False,0
903384,0,Cash loans,F,1,118600.0,488900.0,41414.0,Secondary / secondary special,Married,,-22216,-4502,8,1,92400.0,True,1,0.804,0,True,0
903385,0,Cash loans,M,0,227500.0,421900.0,13970.7,Secondary / secondary special,Married,Core staff,-9518,-1221,4,2,212000.0,True,4,0.452,1,True,0
903386,0,Cash loans,F,1,250900.0,1086600.0,43852.0,Secondary / secondary special,Married,High skill tech staff,-17829,-187,4,3,88700.0,True,1,0.701,0,True,1
903387,0,Cash loans,M,1,205000.0,325200.0,11416.1,Higher education,Single / not married,Drivers,-11578,-8,3,1,65500.0,True,3,0.943,0,True,0
903388,0,Cash loans,F,0,129800.0,330800.0,25952.8,Secondary / secondary special,Civil marriage,,-11434,-380,0,0,0.0,False,4,0.801,0,True,1
903389,0,Revolving loans,M,0,291200.0,1027100.0,40608.1,Secondary / secondary special,Married,Laborers,-18446,-1301,3,0,76200.0,True,4,0.873,0,True,0
903390,0,Cash loans,F,0,97600.0,423500.0,16382.5,Secondary / secondary special,Married,Accountants,-9835,-3122,6,2,655700.0,True,2,0.888,1,True,0
903391,0,Cash loans,F,0,118100.0,285500.0,19843.9,Higher education,Married,Accountants,-15895,-332,4,1,81500.0,True,1,0.723,1,True,1
903392,0,Cash loans,M,0,68800.0,375400.0,13200.0,Higher education,Married,Core staff,-12146,-5576,3,2,342400.0,True,4,0.648,0,True,1
903393,0,Cash loans,F,0,117800.0,663900.0,17814.3,Secondary / secondary special,Civil marriage,,-22625,-60,0,0,0.0,False,6,0.717,2,True,0
903394,0,Cash loans,F,0,91000.0,333400.0,30979.7,Secondary / secondary special,Married,Laborers,-17379,-2897,5,1,278300.0,True,5,0.835,0,True,0
903395,0,Cash loans,F,1,302000.0,823200.0,46808.7,Secondary / secondary special,Married,Cleaning staff,-11433,-4863,4,0,206300.0,True,5,0.63,2,True,0
903396,0,Cash loans,M,1,273700.0,546600.0,27505.0,Secondary / secondary special,Married,,-23896,-10398,0,0,0.0,False,4,0.911,1,True,0
903397,0,Cash loans,M,0,144500.0,827100.0,31416.0,Higher education,Civil marriage,Drivers,-22082,-1716,4,2,743100.0,True,6,0.899,0,True,0
903398,0,Cash loans,F,2,176800.0,371500.0,11536.3,Incomplete higher,Married,Laborers,-12312,-1422,2,1,56900.0,True,5,0.778,2,True,0
903399,0,Cash loans,M,0,103500.0,294400.0,9869.3,Secondary / secondary special,Married,Managers,-24502,-3441,7,6,771500.0,True,0,0.0,0,False,0
903400,0,Cash loans,M,0,39400.0,117400.0,4921.5,Secondary / secondary special,Married,,-12355,-3123,5,2,108100.0,True,4,0.75,0,True,0
903401,0,Cash loans,F,1,95600.0,258800.0,6670.2,Secondary / secondary special,Married,,-12792,-780,4,0,20400.0,True,4,0.78,0,True,1
903402,0,Revolving loans,M,0,203500.0,307100.0,15161.3,Secondary / secondary special,Married,,-14427,-1572,2,1,318300.0,True,4,0.987,1,True,1
903403,0,Cash loans,F,1,174300.0,423900.0,12645.7,Secondary / secondary special,Married,Accountants,-10552,-1018,4,1,373500.0,True,1,0.876,0,True,0
903404,0,Cash loans,M,0,115100.0,560300.0,16108.3,Secondary / secondary special,Married,Core staff,-19701,-3118,0,0,0.0,False,2,0.644,0,True,1
903405,0,Cash loans,F,0,202600.0,491200.0,37702.2,Higher education,Married,Core staff,-17429,-854,0,0,0.0,False,3,0.795,0,True,0
903406,0,Cash loans,M,1,110600.0,546200.0,48274.9,Secondary / secondary special,Married,Low-skill Laborers,-23335,-8253,2,1,53400.0,True,3,0.967,1,True,0
903407,0,Revolving loans,F,0,79100.0,266700.0,6736.5,Secondary / secondary special,Married,Laborers,-11885,-5315,5,2,83800.0,True,0,0.0,0,False,0
903408,0,Cash loans,F,0,202600.0,377800.0,18203.7,Secondary / secondary special,Separated,Accountants,-10647,-195,4,3,180100.0,True,1,0.815,0,True,1
903409,0,Cash loans,M,0,103100.0,538300.0,17913.1,Higher education,Civil marriage,,-13948,-277,2,0,110800.0,True,3,0.911,0,True,0
903410,0,Cash loans,M,1,233900.0,1019400.0,93715.6,Higher education,Married,,-10224,-2902,4,2,47600.0,True,3,0.955,0,True,2
903411,0,Cash loans,F,0,51600.0,219500.0,6668.6,Higher education,Married,Laborers,-24241,-308,5,3,112700.0,True,1,0.616,0,True,1
903412,1,Revolving loans,F,1,105300.0,229100.0,11140.5,Secondary / secondary special,Married,Cleaning staff,-20234,-4771,1,0,60100.0,True,4,0.923,0,True,3
903413,0,Revolving loans,M,0,188700.0,812400.0,29607.3,Secondary / secondary special,Separated,Managers,-21614,-1739,3,1,71600.0,True,3,0.857,0,True,0
903414,0,Cash loans,F,2,179200.0,911100.0,79637.3,Higher education,Married,,-20770,-930,1,1,334100.0,True,3,0.618,1,True,1
903415,0,Cash loans,F,0,125300.0,749800.0,56645.1,Incomplete higher,Married,Cleaning staff,-11919,-397,4,2,40600.0,True,1,0.585,0,True,0
903416,0,Cash loans,F,0,161600.0,730200.0,21047.4,Secondary / secondary special,Single / not married,Drivers,-10129,-1319,5,1,215400.0,True,6,0.548,0,True,1
903417,0,Cash loans,F,0,150200.0,517400.0,19433.0,Secondary / secondary special,Married,Managers,-15188,-1852,7,1,82700.0,True,2,0.921,0,True,0
903418,0,Cash loans,M,0,66500.0,344800.0,10351.4,Secondary / secondary special,Married,Sales staff,-22189,-1827,3,1,201900.0,True,2,0.708,0,True,0
903419,0,Revolving loans,F,0,116700.0,201500.0,13579.3,Secondary / secondary special,Married,Laborers,-13455,-3212,2,0,54200.0,True,3,0.803,1,True,0
903420,0,Cash loans,F,0,156900.0,531400.0,26793.3,Secondary / secondary special,Married,,-7832,-348,1,0,117600.0,True,1,0.942,0,True,0
903421,0,Cash loans,F,0,180300.0,864500.0,24328.6,Secondary / secondary special,Married,Core staff,-19229,-1852,0,0,0.0,False,2,0.37,0,True,2
903422,0,Cash loans,M,3,135500.0,422400.0,15316.1,Secondary / secondary special,Widow,,-11170,-289,2,0,206400.0,True,3,0.837,0,True,0
903423,0,Cash loans,F,0,106200.0,187500.0,6235.0,Secondary / secondary special,Married,Sales staff,-17175,-857,4,1,20100.0,True,1,0.403,0,True,2
903424,0,Cash loans,F,0,71800.0,143500.0,8861.6,Secondary / secondary special,Civil marriage,Sales staff,-7925,-777,2,0,134600.0,True,4,0.806,0,True,1
903425,1,Cash loans,M,0,204000.0,459500.0,17226.2,Secondary / secondary special,Married,Core staff,-16580,-534,2,1,34900.0,True,2,0.654,1,True,1
903426,0,Cash loans,F,1,193100.0,1012000.0,31604.6,Secondary / secondary special,Civil marriage,High skill tech staff,-14561,-368,2,0,72500.0,True,3,0.908,1,True,0
903427,0,Cash loans,M,0,229400.0,1088200.0,71674.6,Secondary / secondary special,Single / not married,Laborers,-23089,-22,4,2,102700.0,True,0,0.0,0,False,1
903428,0,Revolving loans,F,0,81700.0,403400.0,21252.4,Secondary / secondary special,Single / not married,Laborers,-20311,-4124,0,0,0.0,False,2,0.735,0,True,2
903429,1,Cash loans,M,0,148800.0,832100.0,81046.9,Secondary / secondary special,Civil marriage,,-8296,-1445,0,0,0.0,False,2,0.765,1,True,5
903430,0,Revolving loans,F,1,99000.0,283300.0,7285.1,Secondary / secondary special,Married,,-21497,-210,6,4,18900.0,True,0,0.0,0,False,1
903431,0,Cash loans,F,0,143300.0,694100.0,18823.4,Secondary / secondary special,Married,,-21527,-559,5,3,508300.0,True,1,0.608,0,True,0
903432,1,Cash loans,F,0,598800.0,1880600.0,147314.3,Secondary / secondary special,Separated,,-19287,-1481,6,1,101200.0,True,2,0.633,0,True,1
903433,0,Cash loans,F,1,220000.0,1107800.0,31680.5,Secondary / secondary special,Married,Laborers,-23946,-12,0,0,0.0,False,3,0.807,0,True,0
903434,0,Cash loans,M,0,95900.0,444200.0,16838.1,Higher education,Married,Laborers,-21738,-2573,5,3,93100.0,True,3,0.767,1,True,0
903435,0,Cash loans,F,2,123400.0,734700.0,18869.6,Higher education,Widow,Cooking staff,-11500,-213,3,2,87400.0,True,2,0.882,1,True,0
903436,0,Revolving loans,F,1,116800.0,573100.0,22666.1,Secondary / secondary special,Civil marriage,,-14349,-3784,5,2,78200.0,True,2,0.847,0,True,0
903437,0,Cash loans,F,1,148900.0,227300.0,14028.4,Secondary / secondary special,Married,,-13795,-4691,3,2,189400.0,True,2,0.264,0,True,0
903438,0,Cash loans,M,1,65300.0,303600.0,8507.2,Secondary / secondary special,Single / not married,Drivers,-16510,-6483,4,2,22800.0,True,1,0.648,0,True,1
903439,0,Cash loans,M,0,164600.0,322200.0,8447.5,Higher education,Civil marriage,,-24374,-3906,3,2,154100.0,True,3,0.784,0,True,0
903440,0,Cash loans,F,0,48600.0,192300.0,7418.9,Secondary / secondary special,Married,Core staff,-18450,-378,6,3,87700.0,True,0,0.0,0,False,0
903441,0,Cash loans,F,1,60700.0,134000.0,6027.6,Secondary / secondary special,Married,Managers,-13147,-4070,2,1,136600.0,True,5,0.462,1,True,1
903442,0,Cash loans,M,1,380900.0,1419300.0,42681.9,Secondary / secondary special,Married,Core staff,-24160,-1695,5,1,389900.0,True,3,0.73,0,True,0
903443,0,Cash loans,M,0,116900.0,592300.0,47290.0,Secondary / secondary special,Married,,-19933,-2774,3,2,442600.0,True,2,0.7,1,True,1
903444,1,Cash loans,F,1,285600.0,800000.0,22675.1,Secondary / secondary special,Married,,-12326,-321,4,3,834500.0,True,5,0.555,0,True,0
903445,0,Cash loans,F,1,93400.0,204300.0,5702.8,Secondary / secondary special,Widow,Low-skill Laborers,-23547,-367,0,0,0.0,False,4,0.793,1,True,0
903446,1,Cash loans,M,0,49000.0,142800.0,7565.7,Secondary / secondary special,Single / not married,Accountants,-13695,-1368,4,1,215800.0,True,2,0.541,1,True,5
903447,0,Cash loans,F,0,82800.0,188900.0,18271.1,Secondary / secondary special,Single / not married,Managers,-16709,-2120,3,1,340000.0,True,3,0.826,0,True,0
903448,0,Cash loans,M,0,536800.0,1248600.0,121289.5,Secondary / secondary special,Married,,-16060,-1352,1,1,76100.0,True,3,0.643,0,True,0
903449,0,Cash loans,M,0,69200.0,320900.0,8156.7,Higher education,Married,Laborers,-23847,-1257,4,1,140600.0,True,4,0.698,0,True,2
903450,0,Cash loans,M,0,340300.0,1589000.0,47556.8,Secondary / secondary special,Married,Managers,-12319,-917,1,1,625400.0,True,5,0.475,0,True,0
903451,0,Revolving loans,M,0,166400.0,645800.0,31105.8,Secondary / secondary special,Single / not married,,-13504,-431,8,3,115200.0,True,2,0.332,0,True,0
903452,0,Cash loans,M,1,148600.0,391600.0,10675.4,Secondary / secondary special,Married,Cleaning staff,-19231,-6639,6,2,602200.0,True,6,0.196,0,True,0
903453,0,Cash loans,F,0,96300.0,374000.0,10171.9,Secondary / secondary special,Married,Cleaning staff,-23198,-855,5,1,136300.0,True,3,0.887,1,True,1
903454,0,Cash loans,M,1,89200.0,514500.0,13813.4,Higher education,Civil marriage,,-9677,-1191,3,1,238600.0,True,5,0.892,1,True,1
